HHNUM,PERCENT_FEMALE,PR_SEX,AVG_AGE_R,PR_AGE_R,HISPANIC,MODE_RACECAT_R,ALT_PNUM,PROP_WHITE,PROP_BLACK,PROP_OTHER,PROP_NARACE,EDUCCAT,PR_EDUCCAT,NCIMMIGRANT_ANY,NCIMMIGRANT_EVERY,NCHILDREN,NADULTS,DISABLED
116677,0.6666666666666666,1,18.666666666666668,27.5,0.0,1,3,0.6666666666666666,0.0,0.3333333333333333,0.0,1,2,0,0,1,2,0
116688,0.5,0,14.0,27.5,1.0,1,4,1.0,0.0,0.0,0.0,3,3,1,0,2,2,0
116699,0.6,1,13.2,27.5,0.0,3,5,0.2,0.0,0.8,0.0,3,3,0,0,4,1,0
116700,0.5,1,34.625,47.5,0.0,2,4,0.0,1.0,0.0,0.0,1,1,0,0,2,2,0
116710,0.5,0,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,2,0,0,0,2,0
116712,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
116715,0.25,1,16.625,27.5,0.0,1,4,1.0,0.0,0.0,0.0,2,2,0,0,2,2,0
116718,0.75,1,26.875,47.5,0.25,2,4,0.25,0.75,0.0,0.0,1,1,0,0,2,2,0
116721,0.5,1,29.5,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
116730,0.5,1,15.833333333333334,27.5,1.0,1,6,1.0,0.0,0.0,0.0,3,3,1,0,4,2,0
116731,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,2,0,0,0,2,0
116753,0.0,0,37.5,47.5,1.0,3,2,0.0,0.0,1.0,0.0,1,1,1,1,0,2,0
116755,0.0,0,27.5,27.5,0.0,3,1,0.0,0.0,1.0,0.0,1,1,1,1,0,1,0
116763,0.5,1,19.5,27.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
116772,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
116779,0.5,1,85.0,85,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
116780,0.5,0,27.5,27.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
116786,0.6666666666666666,1,38.0,47.5,0.0,1,3,1.0,0.0,0.0,0.0,2,2,0,0,0,3,0
116788,1.0,1,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
116789,0.5,1,55.0,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
116792,0.25,1,39.125,47.5,0.0,1,4,1.0,0.0,0.0,0.0,2,3,0,0,0,4,1
116793,0.5,1,32.0,47.5,0.0,2,2,0.0,1.0,0.0,0.0,1,1,0,0,1,1,0
116811,0.6666666666666666,1,36.333333333333336,62.5,0.0,3,3,0.0,0.0,1.0,0.0,1,1,0,0,0,3,0
116817,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
116820,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,1
116821,1.0,1,30.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,1,1,0
116826,0.0,0,27.5,27.5,0.0,2,1,0.0,1.0,0.0,0.0,2,2,0,0,0,1,0
116828,0.0,0,62.5,62.5,0.0,2,1,0.0,1.0,0.0,0.0,3,3,0,0,0,1,0
116831,0.5,0,73.75,85,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
116837,1.0,1,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
116838,0.8,0,10.8,27.5,0.0,1,5,1.0,0.0,0.0,0.0,2,2,0,0,4,1,0
116839,0.4,1,50.9,85,1.0,3,5,0.4,0.0,0.6,0.0,1,1,0,0,1,4,0
116841,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
116845,0.5,1,68.0,68,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
116853,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
116855,0.5,1,25.166666666666668,47.5,0.0,1,6,1.0,0.0,0.0,0.0,1,1,0,0,4,2,0
116858,0.0,0,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
116861,0.5,1,55.0,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
116865,0.3333333333333333,1,11.333333333333334,27.5,0.0,2,3,0.0,1.0,0.0,0.0,2,2,0,0,2,1,0
116869,1.0,1,68.0,68,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
116877,0.5,1,68.0,68,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
116880,0.5,0,65.25,68,0.0,1,2,1.0,0.0,0.0,0.0,3,3,0,0,0,2,0
116887,0.5,1,23.166666666666668,47.5,0.0,2,6,0.0,1.0,0.0,0.0,1,1,0,0,2,4,1
116888,0.3333333333333333,1,18.666666666666668,27.5,0.0,1,3,1.0,0.0,0.0,0.0,2,2,0,0,1,2,0
116892,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
116896,0.5,1,26.75,47.5,0.0,1,6,1.0,0.0,0.0,0.0,2,2,0,0,2,4,0
116904,0.5,0,47.5,47.5,0.5,1,2,1.0,0.0,0.0,0.0,1,1,1,0,0,2,0
116912,0.4,0,29.7,47.5,0.0,2,5,0.0,1.0,0.0,0.0,2,2,0,0,2,3,0
116917,0.8,1,40.2,47.5,1.0,3,5,0.0,0.0,1.0,0.0,1,1,0,0,1,4,0
116920,1.0,1,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,2,2,0,0,0,1,0
116937,0.5,1,20.625,27.5,0.0,1,4,0.75,0.0,0.25,0.0,2,2,0,0,1,3,0
116952,1.0,1,27.5,27.5,0.0,3,1,0.0,0.0,1.0,0.0,1,1,0,0,0,1,0
116954,1.0,1,27.5,27.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
116959,0.6666666666666666,1,39.166666666666664,62.5,0.0,1,3,1.0,0.0,0.0,0.0,1,2,0,0,0,3,0
116965,0.25,1,16.75,27.5,0.0,1,4,0.75,0.0,0.25,0.0,2,2,0,0,3,1,0
116966,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
116971,0.0,0,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
116976,0.6666666666666666,1,25.333333333333332,27.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
116977,1.0,1,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
116984,0.5,1,28.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,1,1,1
116987,0.6666666666666666,1,37.666666666666664,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,2,0,0,0,3,0
116989,0.5,1,27.5,27.5,0.0,2,2,0.0,1.0,0.0,0.0,1,1,1,1,0,2,0
116992,1.0,1,47.5,47.5,1.0,1,1,1.0,0.0,0.0,0.0,1,1,1,1,0,1,0
117000,0.5,1,37.5,27.5,0.0,2,2,0.0,1.0,0.0,0.0,1,1,0,0,0,2,0
117001,0.5,0,26.375,27.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,1,3,0
117009,1.0,1,38.833333333333336,27.5,0.0,1,3,1.0,0.0,0.0,0.0,2,2,0,0,1,2,0
117018,0.5,1,32.75,47.5,0.0,2,2,0.0,1.0,0.0,0.0,3,3,0,0,0,2,1
117020,0.5,1,62.5,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
117022,0.6666666666666666,0,21.5,27.5,0.0,2,3,0.0,1.0,0.0,0.0,1,2,0,0,1,2,0
117029,1.0,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,2,0,0,0,2,0
117035,0.3333333333333333,0,37.166666666666664,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
117036,0.75,1,37.5,47.5,0.0,2,4,0.0,1.0,0.0,0.0,1,1,0,0,0,4,0
117037,1.0,1,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,3,3,0,0,0,1,1
117041,0.0,0,68.0,68,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
117045,0.5,1,14.125,27.5,0.125,2,8,0.0,0.875,0.125,0.0,2,2,0,0,6,2,0
117048,0.3333333333333333,1,45.833333333333336,47.5,0.0,1,3,1.0,0.0,0.0,0.0,2,2,0,0,0,3,0
117052,0.5,1,45.0,27.5,0.0,3,4,0.0,0.0,1.0,0.0,1,1,1,1,0,4,0
117059,0.75,1,25.5,47.5,0.0,1,4,0.75,0.0,0.25,0.0,1,1,0,0,2,2,0
117061,0.3333333333333333,0,36.166666666666664,47.5,1.0,1,3,1.0,0.0,0.0,0.0,2,2,1,0,1,2,0
117067,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,3,3,0,0,0,2,1
117070,1.0,1,26.875,47.5,0.0,1,4,1.0,0.0,0.0,0.0,2,2,0,0,1,3,0
117072,0.6,1,22.6,27.5,1.0,1,5,1.0,0.0,0.0,0.0,2,3,1,0,2,3,0
117074,0.6666666666666666,1,16.833333333333332,27.5,0.0,1,3,1.0,0.0,0.0,0.0,2,2,0,0,2,1,0
117076,0.0,0,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0
117079,0.0,0,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,2,2,0,0,0,1,0
117081,0.5,1,85.0,85,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
117082,0.8571428571428571,1,19.714285714285715,47.5,0.0,1,7,1.0,0.0,0.0,0.0,1,1,0,0,4,3,0
117086,0.0,0,27.5,27.5,0.0,3,1,0.0,0.0,1.0,0.0,2,2,0,0,0,1,0
117089,0.3333333333333333,1,40.833333333333336,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,0,3,0
117090,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
117092,1.0,1,26.25,47.5,1.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,1,1,0
117095,0.3333333333333333,1,18.666666666666668,27.5,0.6666666666666666,1,3,1.0,0.0,0.0,0.0,1,1,1,0,1,2,0
117098,0.6666666666666666,1,25.833333333333332,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,2,1,0
117105,0.5,0,27.5,27.5,0.0,1,2,1.0,0.0,0.0,0.0,1,2,0,0,0,2,0
117108,1.0,1,37.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,3,3,0,0,0,2,0
117109,0.0,0,47.5,47.5,0.0,3,1,0.0,0.0,1.0,0.0,1,1,0,0,0,1,0
117110,0.75,1,32.5,47.5,0.0,2,4,0.0,1.0,0.0,0.0,1,1,1,0,0,4,0
117113,0.5,0,25.875,27.5,1.0,3,4,0.0,0.0,1.0,0.0,2,2,0,0,1,3,0
117120,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,1
117121,0.0,0,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
117129,0.6666666666666666,1,36.166666666666664,47.5,0.0,3,3,0.0,0.0,1.0,0.0,1,1,1,0,1,2,0
117130,0.6666666666666666,1,24.666666666666668,19,0.0,2,3,0.0,1.0,0.0,0.0,1,1,0,0,0,3,0
117131,0.3333333333333333,1,20.5,27.5,0.6666666666666666,1,3,1.0,0.0,0.0,0.0,2,2,0,0,1,2,0
117137,0.0,0,27.5,27.5,0.0,3,1,0.0,0.0,1.0,0.0,1,1,1,1,0,1,0
117139,0.5,1,24.75,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
117140,1.0,1,68.0,68,1.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
117141,0.25,0,37.5,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,0,4,0
117142,0.0,0,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
117145,0.5,1,85.0,85,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
117150,0.75,1,23.6875,47.5,1.0,3,8,0.0,0.0,1.0,0.0,1,1,1,0,3,5,0
117152,0.5,1,51.375,62.5,0.0,3,4,0.0,0.0,1.0,0.0,2,2,0,0,0,4,0
117156,1.0,1,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0
117159,0.5,0,42.75,62.5,0.0,1,4,1.0,0.0,0.0,0.0,1,2,0,0,1,3,0
117160,0.6666666666666666,0,20.5,27.5,0.0,1,3,1.0,0.0,0.0,0.0,2,2,0,0,1,2,0
117162,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
117168,0.5,1,62.5,62.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
117170,0.4,1,27.2,27.5,1.0,1,5,0.6,0.4,0.0,0.0,1,1,0,0,2,3,0
117173,0.5,1,37.5,47.5,0.0,2,2,0.0,1.0,0.0,0.0,3,3,0,0,0,2,0
117174,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
117177,0.75,0,47.375,47.5,1.0,1,4,1.0,0.0,0.0,0.0,1,3,1,0,1,3,0
117178,0.25,1,31.625,47.5,0.25,1,4,1.0,0.0,0.0,0.0,1,1,0,0,1,3,0
117181,0.4,1,27.7,47.5,0.0,1,5,1.0,0.0,0.0,0.0,1,1,1,0,3,2,0
117184,0.5,1,17.75,27.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
117188,0.5,0,68.0,68,1.0,1,2,1.0,0.0,0.0,0.0,3,3,0,0,0,2,0
117189,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
117194,0.6666666666666666,1,37.166666666666664,47.5,1.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
117201,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
117205,1.0,1,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0
117206,0.2857142857142857,1,17.428571428571427,27.5,0.0,1,7,1.0,0.0,0.0,0.0,2,2,0,0,5,2,0
117209,0.0,0,62.5,62.5,0.0,2,1,0.0,1.0,0.0,0.0,2,2,0,0,0,1,0
117214,0.5,0,27.5,27.5,1.0,2,2,0.0,1.0,0.0,0.0,1,1,0,0,0,2,0
117231,0.5,1,33.583333333333336,47.5,0.0,1,6,1.0,0.0,0.0,0.0,1,3,0,0,2,4,0
117241,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
117242,0.5,1,47.5,47.5,1.0,1,2,1.0,0.0,0.0,0.0,2,2,1,0,0,2,1
117244,0.0,0,47.5,47.5,1.0,3,1,0.0,0.0,1.0,0.0,3,3,0,0,0,1,1
117246,0.5,0,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,2,0,0,0,2,0
117249,0.25,1,31.25,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
117255,0.5,1,85.0,85,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
117257,1.0,1,66.25,85,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
117258,1.0,1,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
117261,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,1
117266,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
117269,0.8,1,26.3,47.5,0.0,2,5,0.0,1.0,0.0,0.0,1,1,0,0,3,2,1
117270,0.3333333333333333,1,34.166666666666664,47.5,0.0,2,3,0.0,1.0,0.0,0.0,2,2,0,0,0,3,0
117278,0.5,1,21.5,27.5,0.0,3,6,0.16666666666666666,0.0,0.8333333333333334,0.0,2,3,0,0,3,3,0
117282,0.5,0,25.166666666666668,47.5,1.0,1,6,0.6666666666666666,0.0,0.3333333333333333,0.0,1,1,1,0,4,2,0
117283,1.0,1,85.0,85,0.0,2,1,0.0,1.0,0.0,0.0,3,3,0,0,0,1,0
117285,0.5,1,23.916666666666668,27.5,1.0,1,6,1.0,0.0,0.0,0.0,1,3,0,0,1,5,1
117286,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
117289,0.0,0,37.5,27.5,1.0,3,2,0.0,0.0,1.0,0.0,3,3,0,0,0,2,0
117295,1.0,1,27.5,27.5,0.0,3,1,0.0,0.0,1.0,0.0,1,1,0,0,0,1,0
117296,0.0,0,27.5,27.5,0.0,3,1,0.0,0.0,1.0,0.0,1,1,1,1,0,1,0
117298,0.5714285714285714,0,33.357142857142854,47.5,1.0,3,7,0.0,0.0,1.0,0.0,1,3,1,0,3,4,0
117304,1.0,1,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,1
117305,0.25,1,27.375,47.5,0.25,1,4,1.0,0.0,0.0,0.0,1,2,0,0,2,2,0
117309,0.25,1,15.0,27.5,0.5,2,4,0.25,0.5,0.25,0.0,2,2,0,0,2,2,0
117319,1.0,1,66.25,85,0.0,1,2,1.0,0.0,0.0,0.0,1,2,0,0,0,2,0
117322,0.8333333333333334,0,19.333333333333332,47.5,0.0,3,6,0.0,0.0,1.0,0.0,1,2,1,0,4,2,0
117327,0.5,1,10.0,27.5,0.0,1,4,1.0,0.0,0.0,0.0,2,2,0,0,3,1,0
117330,0.5,1,14.75,27.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,1,1,0
117333,0.5,0,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,2,0,0,0,2,0
117337,0.6666666666666666,1,37.666666666666664,47.5,1.0,1,3,1.0,0.0,0.0,0.0,2,2,0,0,0,3,0
117341,1.0,1,73.75,85,1.0,1,2,1.0,0.0,0.0,0.0,1,3,0,0,0,2,0
117345,0.6666666666666666,1,16.833333333333332,27.5,0.0,2,3,0.0,1.0,0.0,0.0,1,1,0,0,2,1,0
117347,0.6,1,12.7,27.5,0.0,3,5,0.2,0.2,0.6,0.0,1,1,0,0,3,2,0
117349,0.5,1,25.75,47.5,0.0,2,2,0.0,1.0,0.0,0.0,3,3,0,0,1,1,1
117351,1.0,1,57.75,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,2,0,0,0,2,0
117354,1.0,1,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
117355,0.5,1,21.25,47.5,1.0,3,6,0.0,0.0,1.0,0.0,1,3,1,0,3,3,0
117357,0.5,0,25.333333333333332,47.5,1.0,1,6,1.0,0.0,0.0,0.0,3,3,0,0,4,2,0
117358,0.6,1,21.3,47.5,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,3,2,0
117365,0.5,1,68.0,68,0.0,3,2,0.5,0.0,0.5,0.0,3,3,0,0,0,2,0
117366,0.0,0,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
117368,0.3333333333333333,1,40.833333333333336,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,0,3,0
117369,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
117372,0.6666666666666666,1,38.333333333333336,62.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
117374,0.25,1,39.125,27.5,0.25,1,4,0.75,0.0,0.25,0.0,1,1,0,0,1,3,0
117379,0.6666666666666666,1,25.0,47.5,0.0,3,3,0.0,0.3333333333333333,0.6666666666666666,0.0,1,1,0,0,1,2,0
117381,0.5,1,34.0,47.5,0.25,1,4,0.75,0.0,0.25,0.0,1,3,0,0,1,3,0
117382,0.25,1,15.75,27.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
117387,0.0,0,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
117389,1.0,1,19.166666666666668,27.5,0.0,3,3,0.0,0.0,1.0,0.0,2,2,0,0,2,1,0
117391,0.5,1,15.75,27.5,0.0,2,4,0.0,1.0,0.0,0.0,1,1,0,0,2,2,0
117397,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
117398,0.5,1,37.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
117399,0.5,0,66.25,85,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
117400,1.0,1,27.5,27.5,0.0,3,1,0.0,0.0,1.0,0.0,1,1,1,1,0,1,0
117408,0.0,0,27.5,27.5,0.0,3,1,0.0,0.0,1.0,0.0,1,1,1,1,0,1,0
117409,1.0,1,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
117414,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
117416,1.0,1,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
117418,0.3333333333333333,0,37.166666666666664,47.5,0.0,3,3,0.3333333333333333,0.0,0.6666666666666666,0.0,2,2,0,0,1,2,0
117427,0.5,1,76.5,68,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
117434,0.5,0,37.5,27.5,0.0,1,4,1.0,0.0,0.0,0.0,2,3,0,0,0,4,1
117437,0.5,0,73.75,85,0.0,1,2,0.5,0.0,0.5,0.0,1,1,0,0,0,2,0
117448,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
117449,0.5,1,85.0,85,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
117450,0.5,0,85.0,85,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
117453,1.0,1,32.75,47.5,1.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
117454,0.6666666666666666,1,18.25,27.5,1.0,3,6,0.0,0.0,1.0,0.0,2,2,0,0,4,2,0
117456,1.0,1,32.0,47.5,0.0,2,2,0.0,1.0,0.0,0.0,1,1,0,0,1,1,0
117459,1.0,1,28.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,1,1,0
117463,0.25,1,32.375,47.5,1.0,1,4,1.0,0.0,0.0,0.0,2,3,0,0,1,3,0
117466,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
117472,0.5,1,55.0,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
117478,0.4,1,31.6,47.5,0.0,2,5,0.0,1.0,0.0,0.0,1,2,0,0,1,4,0
117485,0.5,1,25.875,47.5,1.0,1,4,1.0,0.0,0.0,0.0,2,2,0,0,1,3,0
117492,0.0,0,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
117511,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
117515,0.6,1,12.6,27.5,0.0,1,5,1.0,0.0,0.0,0.0,2,2,0,0,3,2,0
117517,0.6666666666666666,1,24.833333333333332,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,2,1,0
117520,0.2,1,17.1,27.5,1.0,1,5,1.0,0.0,0.0,0.0,1,1,1,0,2,3,0
117521,0.5,1,30.5,47.5,1.0,3,2,0.0,0.0,1.0,0.0,1,1,0,0,1,1,0
117522,0.25,1,28.5,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
117524,1.0,1,37.5,47.5,0.0,2,2,0.0,1.0,0.0,0.0,1,1,0,0,0,2,0
117526,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,1
117530,0.25,1,39.75,62.5,0.0,1,4,1.0,0.0,0.0,0.0,2,2,0,0,1,3,0
117536,0.5,0,15.166666666666666,47.5,0.0,2,6,0.0,1.0,0.0,0.0,2,2,0,0,4,2,0
117540,0.3333333333333333,1,21.5,27.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
117545,0.25,1,19.5,27.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
117564,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
117572,0.0,0,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
117588,0.3333333333333333,0,60.0,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,2,0,0,0,3,1
117591,0.5,0,26.083333333333332,47.5,1.0,3,6,0.0,0.0,1.0,0.0,2,2,0,0,3,3,0
117593,0.75,1,12.125,27.5,0.0,2,4,0.0,1.0,0.0,0.0,2,2,0,0,3,1,0
117594,1.0,1,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
117604,0.0,0,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
117606,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
117609,1.0,1,85.0,85,0.0,2,1,0.0,1.0,0.0,0.0,3,3,0,0,0,1,0
117612,0.6666666666666666,1,11.5,27.5,0.0,2,3,0.0,1.0,0.0,0.0,3,3,0,0,2,1,0
117617,0.5,1,47.5,47.5,0.5,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
117618,0.3333333333333333,1,27.166666666666668,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
117619,1.0,1,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
117623,0.0,0,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
117626,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
117627,0.0,0,85.0,85,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
117630,1.0,1,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0
117635,1.0,1,32.75,47.5,0.0,3,2,0.0,0.5,0.5,0.0,1,1,0,0,0,2,0
117650,0.6666666666666666,1,19.333333333333332,27.5,1.0,3,3,0.0,0.0,1.0,0.0,3,3,1,0,1,2,0
117654,1.0,1,28.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,1,1,0
117657,0.5,1,15.0,27.5,0.0,1,4,0.75,0.0,0.25,0.0,2,2,0,0,2,2,0
117658,0.375,0,29.1875,62.5,1.0,3,8,0.0,0.0,1.0,0.0,3,3,1,0,3,5,0
117660,0.5,1,55.0,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,3,0,0,0,2,1
117662,0.25,1,9.375,27.5,1.0,3,4,0.0,0.0,1.0,0.0,2,2,0,0,3,1,0
117663,0.5,1,21.125,27.5,0.0,2,4,0.0,1.0,0.0,0.0,1,1,0,0,2,2,0
