,hhnum,adltfscat,binadltfscat,fincondition,region,rural,rrindicator,targetgroup,inchhavg_r,snapnowhh,povthresh_hh,elig_units1,percent_poverty,percent_female,pr_sex,avg_age_r,pr_age_r,hispanic,mode_racecat_r,alt_pnum,prop_white,prop_black,prop_other,prop_narace,educcat,pr_educcat,ncimmigrant_any,ncimmigrant_every,nchildren,nadults,disabled
805,103216,1,0,4,3,1,31,2,2520.0,0,1540.0,1,163.63636363636365,0.3333333333333333,1,36.16666666666666,47.5,0.0,1,3,1.0,0.0,0.0,0.0,2,2,0,0,1,2,0
806,103217,3,1,3,2,0,20,2,2576.0,0,2005.75,1,128.43076156051353,0.5,1,32.625,19.0,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,1,3,0
807,103218,1,0,1,4,0,40,3,2900.0,0,1281.16666666667,0,226.35618576817947,0.5,0,27.5,27.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
808,103220,1,0,2,4,1,41,3,2660.0,0,1281.16666666667,1,207.62326004943355,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
809,103221,3,1,2,3,1,31,4,2100.0,1,2283.33333333333,1,91.97080291970818,0.6,1,11.8,19.0,0.0,2,5,0.0,1.0,0.0,0.0,1,3,0,0,3,2,0
810,103234,1,0,3,1,1,11,3,7000.0,0,2005.75,0,348.9966346753085,0.75,1,32.375,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,2,0,0,1,3,0
811,103236,3,1,2,3,0,30,2,1660.0,0,1318.75,1,125.87677725118482,0.5,1,26.25,47.5,0.5,2,2,0.0,0.5,0.5,0.0,1,1,0,0,1,1,0
812,103243,1,0,1,4,0,40,3,4912.76442996,0,2283.33333333333,1,215.15756627562075,0.75,1,12.875,27.5,1.0,1,4,1.0,0.0,0.0,0.0,3,3,1,0,3,1,0
813,103244,2,0,3,2,0,20,4,6120.0,1,1496.58333333333,0,408.9314549807905,0.3333333333333333,1,45.833333333333336,47.5,0.0,2,3,0.0,1.0,0.0,0.0,1,1,0,0,0,3,1
814,103245,2,0,3,4,1,41,3,6664.0,0,2863.5,1,232.7221931203073,0.5714285714285714,0,15.357142857142858,47.5,0.5714285714285714,1,7,1.0,0.0,0.0,0.0,1,1,0,0,5,2,0
815,103253,1,0,1,3,0,30,3,3000.0,0,995.416666666667,0,301.3813311008789,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
816,103254,1,0,3,3,0,30,1,1125.88916517515,0,1540.0,1,73.10968605033442,1.0,1,13.0,18.0,0.0,2,3,0.0,1.0,0.0,0.0,2,2,0,0,1,2,0
817,103263,3,1,4,4,0,40,1,829.0,0,917.583333333333,0,90.34601761874492,1.0,1,85.0,85.0,0.0,2,1,0.0,1.0,0.0,0.0,2,2,0,0,0,1,0
818,103268,1,0,3,3,1,31,3,3000.0,0,917.583333333333,0,326.9457814912362,0.0,0,85.0,85.0,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
819,103273,1,0,2,2,0,20,1,2327.34419199106,0,2637.25,1,88.24890290988947,0.6666666666666666,1,23.5,47.5,0.0,1,6,1.0,0.0,0.0,0.0,1,1,0,0,3,3,0
820,103274,1,0,3,1,0,10,4,3336.662,1,1940.25,1,171.97072542198168,0.5,1,29.5,47.5,0.0,1,4,1.0,0.0,0.0,0.0,3,3,0,0,2,2,0
821,103278,1,0,1,2,0,20,2,1960.0,0,1496.58333333333,1,130.96497577816166,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
822,103287,1,0,2,2,0,20,3,3161.6766164016,0,1281.16666666667,1,246.78105500727918,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
823,103290,1,0,2,3,1,31,3,3800.0,0,1156.5,0,328.57760484219625,0.5,1,62.5,62.5,0.0,1,2,1.0,0.0,0.0,0.0,2,3,0,0,0,2,0
824,103291,1,0,2,4,0,40,3,5600.0,0,1156.5,0,484.21962818849977,1.0,1,76.5,68.0,1.0,3,2,0.0,0.0,1.0,0.0,1,1,0,0,0,2,0
825,103295,2,0,3,3,1,31,2,1154.0,0,995.416666666667,1,115.93135203013809,1.0,1,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
826,103300,1,0,2,2,0,20,3,7610.67249222115,0,1540.0,0,494.1995124818928,0.6666666666666666,0,18.33333333333333,27.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
827,103303,1,0,2,2,0,20,3,3440.0,0,1281.16666666667,0,268.5052686353577,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
828,103312,1,0,2,3,1,31,4,3135.0,1,2005.75,1,156.30063567244173,0.25,1,31.625,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,3,0,0,1,3,1
829,103313,1,0,1,4,0,40,3,12501.67,0,995.416666666667,0,1255.9233151946416,0.0,0,62.5,62.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
830,103314,2,0,3,3,0,30,4,1260.0,1,1318.75,1,95.54502369668246,1.0,1,28.5,47.5,0.0,2,2,0.0,1.0,0.0,0.0,1,1,0,0,1,1,0
831,103317,4,1,3,2,0,20,2,1410.0,0,917.583333333333,1,153.664517300881,1.0,1,85.0,85.0,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
832,103318,2,0,3,4,0,40,3,4350.0,0,1318.75,0,329.85781990521326,0.5,1,32.0,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,1,1,0
833,103322,3,1,3,3,0,30,4,1150.0,1,1318.75,1,87.20379146919431,0.0,0,39.5,62.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,1,1,0
834,103331,1,0,2,2,1,21,1,900.0,0,1281.16666666667,1,70.24847144529708,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,3,3,0,0,0,2,1
835,103333,1,0,2,2,0,20,4,1217.9,1,1156.5,1,105.30912235192392,0.5,1,66.25,85.0,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
836,103334,4,1,4,2,0,20,3,2590.0,0,1318.75,1,196.39810426540285,0.0,0,32.0,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,1,1,0
837,103335,1,0,2,1,0,10,3,6440.662,0,1540.0,0,418.22480519480524,0.6666666666666666,0,42.16666666666666,62.5,0.6666666666666666,2,3,0.0,1.0,0.0,0.0,2,2,0,0,1,2,0
838,103338,2,0,3,3,0,30,4,1421.0,1,1947.0,1,72.98407806882383,0.5,1,31.875,85.0,0.0,1,4,1.0,0.0,0.0,0.0,3,3,0,0,3,1,0
839,103341,1,0,2,2,1,21,3,9100.0,0,1540.0,0,590.9090909090909,0.6666666666666666,1,34.833333333333336,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
840,103345,3,1,3,4,0,40,1,1529.62759972471,0,2691.5,1,56.83178895503288,0.8333333333333334,1,44.66666666666666,47.5,0.0,3,6,0.1666666666666666,0.0,0.8333333333333334,0.0,1,1,1,0,2,4,0
841,103347,3,1,3,3,1,31,4,2243.0,1,3871.16666666667,1,57.941189133336145,0.3,0,26.65,47.5,0.0,2,10,0.0,1.0,0.0,0.0,3,3,0,0,6,4,0
842,103362,1,0,1,3,1,31,3,5304.75131491363,0,1281.16666666667,1,414.05630141123584,0.5,0,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,1
843,103369,1,0,2,4,0,40,3,2500.0,0,995.416666666667,0,251.15110925073245,0.0,0,62.5,62.5,1.0,3,1,0.0,0.0,1.0,0.0,2,2,0,0,0,1,0
844,103382,1,0,3,1,0,10,4,1460.0,1,1947.0,1,74.98715973292245,0.75,1,10.75,27.5,0.0,1,4,1.0,0.0,0.0,0.0,2,2,0,0,3,1,0
845,103392,4,1,4,2,0,20,4,1490.67,1,2414.5,1,61.73824808448954,0.5,1,25.25,47.5,0.0,2,4,0.0,1.0,0.0,0.0,3,3,0,0,1,3,0
846,103395,2,0,2,2,1,21,4,1153.0,1,2414.5,1,47.75315800372748,0.6,1,28.9,47.5,0.0,1,5,1.0,0.0,0.0,0.0,2,2,0,0,1,4,1
847,103401,1,0,2,1,1,11,3,11400.0,0,1540.0,0,740.2597402597403,0.3333333333333333,1,33.333333333333336,47.5,0.0,2,3,0.0,1.0,0.0,0.0,1,1,0,0,1,2,0
848,103409,1,0,2,1,0,10,3,2400.0,0,1156.5,1,207.52269779507137,0.5,1,85.0,85.0,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
849,103410,1,0,2,3,0,30,3,7107.02743019513,0,1940.25,0,366.2944172243335,0.75,0,29.5,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
850,103412,2,0,4,3,0,30,1,0.0,0,1496.58333333333,1,0.0,1.0,1,37.5,47.5,1.0,1,2,1.0,0.0,0.0,0.0,1,1,1,1,0,2,0
851,103413,2,0,3,4,0,40,2,2800.0,0,2248.41666666667,1,124.53207812905359,1.0,1,33.25,62.5,0.0,2,2,0.0,1.0,0.0,0.0,3,3,0,0,1,1,0
852,103421,1,0,2,4,0,40,4,3442.9339460866,1,1496.58333333333,0,230.05293921175615,0.3333333333333333,0,60.0,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,0,3,0
853,103425,3,1,4,4,0,40,3,9239.99999999999,0,2637.25,0,350.3649635036493,0.5,1,25.58333333333333,47.5,1.0,1,6,1.0,0.0,0.0,0.0,1,1,0,0,3,3,0
854,103439,1,0,2,3,0,30,3,4166.67,0,1940.25,0,214.7491302667182,0.5,1,29.5,47.5,0.75,3,4,0.25,0.0,0.75,0.0,1,1,1,0,2,2,0
855,103440,1,0,4,4,0,40,4,1490.0,1,1281.16666666667,1,116.3002471705474,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,2,0,0,0,2,0
856,103442,1,0,2,2,1,21,3,3600.0,0,1540.0,0,233.76623376623377,0.6666666666666666,1,25.0,27.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
857,103447,3,1,3,2,1,21,4,1224.0,1,917.583333333333,0,133.39387884842435,1.0,1,68.0,68.0,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
858,103455,2,0,3,4,0,40,3,6428.12661714,0,1940.25,1,331.30403902280636,0.6666666666666666,1,23.0,47.5,1.0,1,3,1.0,0.0,0.0,0.0,2,3,1,0,2,1,0
859,103458,2,0,3,1,0,10,4,1821.67241434512,1,1281.16666666667,1,142.1885584242317,0.5,0,62.5,62.5,1.0,3,2,0.0,0.0,1.0,0.0,1,1,0,0,0,2,0
860,103464,1,0,3,2,0,20,2,2080.008,0,1281.16666666667,0,162.352647326655,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
861,103466,1,0,1,1,0,10,3,20583.33,0,1540.0,0,1336.5798701298702,0.3333333333333333,1,36.16666666666666,47.5,0.0,2,3,0.0,1.0,0.0,0.0,1,2,0,0,1,2,0
862,103469,3,1,4,4,0,40,4,2000.0,1,3101.41666666667,1,64.48665932235261,0.8571428571428571,1,28.928571428571427,47.5,1.0,1,7,1.0,0.0,0.0,0.0,2,3,0,0,2,5,1
863,103472,3,1,3,3,0,30,4,3618.662,1,2340.58333333333,1,154.60513404778033,0.6,1,30.5,47.5,1.0,3,5,0.0,0.0,1.0,0.0,2,3,1,0,2,3,0
864,103474,1,0,3,1,0,10,3,5320.0,0,1940.25,0,274.1914701713697,0.75,1,27.75,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
865,103478,2,0,4,2,1,21,2,4099.71,0,2556.5,1,160.36416976334834,0.5,1,22.416666666666668,47.5,0.0,1,6,0.8333333333333334,0.0,0.1666666666666666,0.0,1,1,0,0,4,2,0
866,103488,2,0,1,3,0,30,3,4174.0,0,917.583333333333,0,454.89056398147324,0.0,0,85.0,85.0,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
867,103494,2,0,2,3,1,31,3,13866.66,0,1940.25,0,714.6841901816776,0.3333333333333333,1,19.0,47.5,0.0,1,3,1.0,0.0,0.0,0.0,2,2,0,0,2,1,0
868,103498,3,1,4,1,0,10,4,1300.0,1,1940.25,1,67.00167504187606,0.75,1,22.125,27.5,1.0,3,4,0.0,0.0,1.0,0.0,3,3,1,0,2,2,0
869,103499,1,0,2,2,0,20,2,1500.0,0,1313.75,1,114.1769743101808,0.5,1,49.25,85.0,0.0,2,2,0.0,1.0,0.0,0.0,3,3,0,0,1,1,0
870,103508,1,0,2,4,0,40,2,1000.0,0,995.416666666667,1,100.46044370029298,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
871,103517,1,0,3,3,0,30,4,925.189249790242,1,995.416666666667,1,92.94492254066891,0.0,0,47.5,47.5,0.0,2,1,0.0,1.0,0.0,0.0,3,3,0,0,0,1,0
872,103524,3,1,3,1,0,10,3,3968.01165734636,0,2005.75,1,197.83181639518185,0.5,1,31.125,40.0,0.0,3,4,0.0,0.0,1.0,0.0,1,1,1,0,1,3,0
873,103531,1,0,2,1,1,11,3,8926.0,0,1156.5,0,771.8115002161695,0.5,1,85.0,85.0,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
874,103534,1,0,2,2,0,20,3,11700.0,0,1496.58333333333,0,781.7807227573935,0.3333333333333333,1,40.833333333333336,47.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,0,3,0
875,103535,1,0,4,3,1,31,3,5460.0,0,1540.0,0,354.54545454545456,0.3333333333333333,1,19.0,27.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
876,103539,1,0,1,3,1,31,3,3700.0,0,1156.5,0,319.93082576740164,0.5,1,76.5,68.0,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
877,103545,1,0,2,2,0,20,4,3780.0,1,1281.16666666667,0,295.04358007024774,1.0,1,27.5,27.5,0.0,3,1,0.0,0.0,1.0,0.0,1,1,0,0,0,1,0
878,103549,1,0,3,2,0,20,2,1000.0,0,995.416666666667,0,100.46044370029298,0.0,0,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
879,103552,3,1,4,4,1,41,1,2372.0,0,2556.5,1,92.78310189712498,0.6666666666666666,1,14.5,27.5,0.8333333333333334,1,6,1.0,0.0,0.0,0.0,2,2,0,0,4,2,0
880,103554,4,1,2,3,0,30,1,2864.0,0,3054.25,1,93.77097487108128,0.5,1,19.666666666666668,47.5,0.0,2,6,0.0,1.0,0.0,0.0,2,3,0,0,3,3,0
881,103558,2,0,4,3,0,30,4,0.0,1,995.416666666667,1,0.0,0.0,0,47.5,47.5,1.0,1,1,1.0,0.0,0.0,0.0,3,3,1,1,0,1,0
882,103559,1,0,2,4,0,40,2,2000.0,0,2005.75,1,99.71332419294528,0.5,1,38.5,47.5,1.0,3,4,0.0,0.0,1.0,0.0,1,2,0,0,1,3,0
883,103561,3,1,3,1,0,10,4,827.0,1,917.583333333333,1,90.12805376441743,1.0,1,68.0,68.0,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
884,103564,2,0,4,4,0,40,4,0.0,1,1940.25,1,0.0,0.6666666666666666,1,11.333333333333334,27.5,1.0,1,3,1.0,0.0,0.0,0.0,3,3,1,0,2,1,0
885,103566,1,0,1,3,1,31,3,4159.992,0,1540.0,0,270.1293506493506,0.6666666666666666,0,19.33333333333333,27.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
886,103567,1,0,2,3,1,31,4,2200.0,1,1156.5,1,190.22913964548204,0.0,0,55.0,47.5,0.0,2,2,0.0,1.0,0.0,0.0,2,2,0,0,0,2,0
887,103568,1,0,1,2,0,20,3,5393.48452159894,0,1156.5,1,466.36269101590483,0.5,1,76.5,68.0,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
888,103576,3,1,4,1,0,10,4,1960.0,1,2248.41666666667,1,87.1724546903375,0.4,1,14.9,47.5,1.0,3,5,0.0,0.0,1.0,0.0,1,1,1,0,4,1,0
889,103577,4,1,5,3,0,30,4,1600.0,1,2283.33333333333,1,70.07299270073003,0.4,1,25.5,47.5,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,3,2,0
890,103582,1,0,1,4,0,40,3,5499.75,0,1156.5,0,475.55123216601817,0.5,1,76.5,68.0,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
891,103588,2,0,3,3,0,30,2,2800.0,0,2340.58333333333,1,119.62829778901289,0.6,0,15.2,27.5,0.0,2,5,0.0,1.0,0.0,0.0,1,1,1,0,2,3,0
892,103591,1,0,2,4,0,40,2,1912.3,0,1156.5,1,165.35235624729788,0.5,1,85.0,85.0,0.0,1,2,1.0,0.0,0.0,0.0,1,2,0,0,0,2,0
893,103593,2,0,3,3,0,30,3,3300.0,0,1281.16666666667,0,257.57772863275596,1.0,1,33.25,47.5,0.0,1,2,1.0,0.0,0.0,0.0,2,2,0,0,0,2,0
894,103595,1,0,2,2,0,20,3,6163.11294372204,0,1156.5,1,532.9107603737172,1.0,1,66.25,85.0,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
895,103596,1,0,2,3,0,30,2,1400.0,0,917.583333333333,1,152.57469802924354,1.0,1,85.0,85.0,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
896,103598,1,0,1,3,1,31,3,5449.59219592638,0,1540.0,0,353.86962311210254,0.6666666666666666,1,25.666666666666668,27.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
897,103600,1,0,4,3,1,31,4,1632.0,1,1540.0,1,105.97402597402596,0.3333333333333333,1,43.333333333333336,62.5,0.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,1,2,0
898,103609,1,0,2,2,1,21,4,325.0,1,995.416666666667,1,32.64964420259522,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
899,103613,2,0,3,2,0,20,2,2300.0,0,1156.5,0,198.8759187202767,0.5,1,57.75,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,1
900,103623,1,0,1,3,0,30,3,8620.0,0,2340.58333333333,0,368.2842596218897,0.6,1,30.5,47.5,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,2,3,0
901,103625,2,0,4,3,0,30,4,8761.0,1,1973.41666666667,0,443.95084667032563,0.3333333333333333,1,34.166666666666664,27.5,1.0,1,3,1.0,0.0,0.0,0.0,1,1,0,0,0,3,0
902,103635,2,0,2,4,0,40,4,1466.8,1,2556.5,1,57.37531781732837,0.6666666666666666,1,18.5,47.5,1.0,1,6,1.0,0.0,0.0,0.0,2,3,1,0,4,2,0
903,103638,3,1,3,3,1,31,1,976.0,0,1156.5,1,84.39256376999568,0.5,1,62.5,62.5,0.0,2,2,0.0,1.0,0.0,0.0,2,2,0,0,0,2,0
904,103641,3,1,4,3,0,30,4,175.0,1,2283.33333333333,1,7.6642335766423475,0.6,1,17.1,47.5,1.0,3,5,0.0,0.0,1.0,0.0,3,3,0,0,3,2,0
905,103645,1,0,1,3,0,30,2,1227.43369691404,0,917.583333333333,1,133.76808975541263,1.0,1,85.0,85.0,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
906,103646,1,0,2,4,1,41,2,2291.92,0,1496.58333333333,1,153.14349351300217,0.3333333333333333,0,72.5,85.0,0.0,1,3,1.0,0.0,0.0,0.0,2,3,0,0,0,3,1
907,103650,2,0,4,2,0,20,2,1900.0,0,1540.0,1,123.37662337662339,0.0,0,24.25,47.5,0.0,2,2,0.0,1.0,0.0,0.0,2,2,0,0,1,1,0
908,103657,2,0,3,2,0,20,3,9100.0,0,2283.33333333333,0,398.54014598540203,0.2,1,23.2,47.5,0.0,1,5,1.0,0.0,0.0,0.0,1,2,0,0,3,2,0
909,103659,1,0,1,2,0,20,3,4639.02343497031,0,1281.16666666667,1,362.09367256175085,0.5,0,62.5,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
910,103666,1,0,2,1,1,11,4,800.0,1,1156.5,1,69.17423259835711,0.5,1,66.25,85.0,0.0,1,2,1.0,0.0,0.0,0.0,2,3,0,0,0,2,0
911,103669,1,0,3,2,0,20,3,3033.338,0,1496.58333333333,0,202.6842029066211,1.0,1,27.5,27.5,0.0,3,1,0.0,0.0,1.0,0.0,1,1,1,1,0,1,0
912,103679,3,1,4,3,0,30,4,1442.0,1,2248.41666666667,1,64.13402023646259,0.6,1,18.7,47.5,0.0,2,5,0.0,1.0,0.0,0.0,3,3,0,0,4,1,1
913,103680,2,0,5,2,0,20,3,2239.4577133,0,995.416666666667,1,224.9769155261615,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
914,103684,3,1,3,3,0,30,1,420.0,0,995.416666666667,1,42.19338635412305,1.0,1,27.5,27.5,0.0,2,1,0.0,1.0,0.0,0.0,1,1,0,0,0,1,0
915,103687,1,0,3,4,0,40,2,2300.0,0,2283.33333333333,1,100.72992700729941,0.6,0,18.4,47.5,1.0,1,5,1.0,0.0,0.0,0.0,1,1,1,0,3,2,0
916,103690,1,0,3,3,0,30,1,700.0,0,1318.75,1,53.08056872037915,0.0,0,36.0,62.5,1.0,1,2,1.0,0.0,0.0,0.0,3,3,0,0,1,1,0
917,103698,1,0,2,1,0,10,4,997.0,1,917.583333333333,1,108.65498138225414,1.0,1,85.0,85.0,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
918,103702,1,0,2,1,0,10,3,4400.0,0,917.583333333333,0,479.52047952047974,1.0,1,85.0,85.0,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
919,103713,3,1,4,4,0,40,4,1233.33,1,3968.33333333333,1,31.07929441411174,0.4,1,19.85,47.5,1.0,3,10,0.2,0.0,0.8,0.0,1,3,1,0,5,5,0
920,103715,1,0,1,3,1,31,4,8012.45552793127,1,2414.5,0,331.84740227505773,0.6,1,31.9,47.5,0.0,2,5,0.0,1.0,0.0,0.0,1,1,0,0,1,4,1
921,103718,1,0,2,2,0,20,3,7059.6,0,1281.16666666667,0,551.0290100169103,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
922,103721,1,0,3,2,1,21,1,0.0,0,1281.16666666667,1,0.0,0.5,1,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
923,103722,1,0,2,3,0,30,2,1240.0,0,917.583333333333,1,135.13758968304427,1.0,1,68.0,68.0,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
924,103725,4,1,4,2,0,20,4,1600.0,1,2556.5,1,62.58556620379425,0.8,1,11.1,27.5,0.2,3,5,0.0,0.0,1.0,0.0,1,1,0,0,4,1,0
925,103728,2,0,4,1,1,11,4,3050.67,1,1281.16666666667,0,238.1165604266938,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,3,3,0,0,0,1,0
926,103737,2,0,4,1,0,10,4,1750.0,1,1940.25,1,90.19456255637161,0.5,1,22.375,47.5,0.0,1,4,1.0,0.0,0.0,0.0,1,1,0,0,2,2,0
927,103744,1,0,4,1,0,10,4,1376.05494445779,1,995.416666666667,1,138.23909027621158,1.0,1,47.5,47.5,1.0,1,1,1.0,0.0,0.0,0.0,2,2,1,1,0,1,0
928,103747,1,0,1,2,0,20,3,10312.67,0,2283.33333333333,0,451.64978102189855,0.8,1,11.8,27.5,0.0,1,5,1.0,0.0,0.0,0.0,1,1,0,0,3,2,0
929,103750,1,0,1,3,0,30,3,8420.0,0,1318.75,0,638.483412322275,0.5,1,27.0,47.5,0.0,2,2,0.0,1.0,0.0,0.0,1,1,0,0,1,1,0
930,103757,1,0,3,1,0,10,4,388.077248491056,1,1947.0,1,19.93206206939168,1.0,1,8.625,27.5,0.0,1,4,1.0,0.0,0.0,0.0,2,2,0,0,3,1,0
931,103759,4,1,3,4,0,40,2,4000.0,0,2748.16666666667,0,145.551579841106,0.5,1,29.58333333333333,47.5,0.8333333333333334,3,6,0.0,0.1666666666666666,0.8333333333333334,0.0,1,3,1,0,1,5,0
932,103761,1,0,3,2,0,20,2,2800.0,0,1496.58333333333,0,187.09282254023094,1.0,1,27.5,27.5,0.0,3,2,0.0,0.0,1.0,0.0,1,1,0,0,0,2,0
933,103764,1,0,2,4,1,41,3,3230.0,0,995.416666666667,0,324.4872331519463,1.0,1,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
934,103771,4,1,3,4,0,40,4,0.0,1,1541.5,1,0.0,0.3333333333333333,1,16.833333333333332,27.5,0.3333333333333333,1,3,1.0,0.0,0.0,0.0,2,2,0,0,2,1,0
935,103773,1,0,2,4,0,40,4,3520.97101467066,1,2340.58333333333,1,150.43134608910879,0.4,1,25.9,47.5,1.0,1,5,1.0,0.0,0.0,0.0,2,3,1,0,2,3,0
936,103777,1,0,1,3,1,31,3,25650.0,0,1281.16666666667,0,2002.0814361909668,0.5,0,47.5,47.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
937,103781,1,0,1,2,1,21,3,5744.92,0,2283.33333333333,0,251.60233576642375,0.2,1,14.3,27.5,0.0,1,5,1.0,0.0,0.0,0.0,2,3,0,0,3,2,0
938,103784,3,1,4,2,0,20,4,1400.0,1,3253.16666666667,1,43.034991546698045,0.625,1,17.4375,27.5,0.0,2,8,0.0,0.875,0.125,0.0,2,2,0,0,5,3,0
939,103787,2,0,4,2,1,21,2,1300.0,0,995.416666666667,1,130.59857681038088,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
940,103789,2,0,4,2,0,20,3,2480.0,0,995.416666666667,0,249.14190037672657,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
941,103793,4,1,5,4,0,40,2,1700.0,0,995.416666666667,1,170.78275429049808,1.0,1,62.5,62.5,0.0,3,1,0.0,0.0,1.0,0.0,2,2,0,0,0,1,0
942,103797,4,1,5,1,0,10,4,1311.0,1,917.583333333333,1,142.8753065116702,1.0,1,68.0,68.0,0.0,1,1,1.0,0.0,0.0,0.0,2,2,0,0,0,1,0
943,103803,3,1,4,3,0,30,4,250.0,1,1947.0,1,12.840267077555211,0.25,1,13.375,27.5,1.0,1,4,1.0,0.0,0.0,0.0,2,2,0,0,3,1,0
944,103806,1,0,3,1,1,11,2,1680.0,0,995.416666666667,1,168.7735454164922,1.0,1,27.5,27.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
945,103810,1,0,1,3,1,31,3,7144.03723637158,0,1156.5,0,617.7291168501149,0.5,1,62.5,62.5,0.0,1,2,1.0,0.0,0.0,0.0,1,1,0,0,0,2,0
946,103814,3,1,3,3,0,30,4,225.0,1,1947.0,1,11.556240369799692,0.75,1,18.5,27.5,0.0,2,4,0.0,1.0,0.0,0.0,3,3,0,0,3,1,0
947,103816,2,0,4,3,0,30,4,2310.0,1,1496.58333333333,1,154.3515785956905,0.0,0,47.5,47.5,0.0,1,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0
